#,"Country,Other",Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,Region
212,Anguilla,"2,700",,9,,"2,676",,15,4,"177,200",591,"51,382","3,372,186","15,237",North America
213,Saint Pierre Miquelon,"1,957",,1,,"1,728",,228,1,"340,644",174,"17,516","3,048,912","5,745",North America
214,Cook Islands,"1,883",+138,,,"1,062",+27,821,,"107,037",,"9,860","560,482","17,592",Australia/Oceania
215,Samoa,"1,713",+172,,,360,+149,"1,353",,"8,534",,,,"200,715",Australia/Oceania
216,Diamond Princess,712,,13,,699,,0,,,,,,,
217,Wallis and Futuna,454,,7,,438,,9,,"41,667",642,"20,508","1,882,159","10,896",Australia/Oceania
218,Montserrat,175,,2,,172,,1,,"35,021",400,"8,796","1,760,256","4,997",North America
219,Falkland Islands,123,,,,N/A,N/A,N/A,,"33,634",,"8,632","2,360,405","3,657",South America
220,Macao,82,,,,81,,1,,123,,"5,370","8,078","664,779",Asia
221,Vatican City,29,,,,28,,1,,"36,025",,,,805,Europe
222,Western Sahara,10,,1,,8,,1,,16,2,,,"622,950",Africa
223,MS Zaandam,9,,2,,7,,0,,,,,,,
224,Marshall Islands,7,,,,7,,0,,117,,,,"59,887",Australia/Oceania
225,Niue,7,,,,1,,6,,"4,255",,,,"1,645",Australia/Oceania
226,Saint Helena,2,,,,2,,0,,327,,,,"6,109",Africa
227,Micronesia,1,,,,1,,0,,9,,,,"117,127",Australia/Oceania
