"Country,Other",Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,Region,Date
Wallis and Futuna,454,0.0,7.0,0.0,438.0,0.0,9.0,0.0,41617.0,642.0,20508.0,1879916.0,10909.0,Australia/Oceania,2022-03-06
Montserrat,164,0.0,2.0,0.0,162.0,1.0,0.0,0.0,32820.0,400.0,8359.0,1672804.0,4997.0,North America,2022-03-06
Cook Islands,117,22.0,0.0,0.0,8.0,0.0,109.0,0.0,6651.0,0.0,2435.0,138423.0,17591.0,Australia/Oceania,2022-03-06
Falkland Islands,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31507.0,0.0,8632.0,2364932.0,3650.0,South America,2022-03-06
Macao,82,0.0,0.0,0.0,79.0,0.0,3.0,0.0,123.0,0.0,5318.0,8007.0,664175.0,Asia,2022-03-06
Samoa,33,0.0,0.0,0.0,28.0,0.0,5.0,0.0,164.0,0.0,0.0,0.0,200625.0,Australia/Oceania,2022-03-06
Vanuatu,31,1.0,1.0,0.0,6.0,0.0,24.0,0.0,97.0,3.0,23000.0,72062.0,319171.0,Australia/Oceania,2022-03-06
Vatican City,29,0.0,0.0,0.0,28.0,0.0,1.0,0.0,36070.0,0.0,0.0,0.0,804.0,Europe,2022-03-06
Western Sahara,10,0.0,1.0,0.0,8.0,0.0,1.0,0.0,16.0,2.0,0.0,0.0,621944.0,Africa,2022-03-06
MS Zaandam,9,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2022-03-06
Marshall Islands,7,0.0,0.0,0.0,7.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,59860.0,Australia/Oceania,2022-03-06
Saint Helena,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,327.0,0.0,0.0,0.0,6107.0,Africa,2022-03-06
Micronesia,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,117045.0,Australia/Oceania,2022-03-06
