"Country,Other",Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,Region,Date
Kazakhstan,1298456,847.0,13535.0,0.0,1251641.0,3533.0,33280.0,528.0,67823.0,707.0,11575012.0,604607.0,19144680.0,Asia,2022-3-8
Ireland,1273305,3351.0,6417.0,0.0,1121534.0,5523.0,145354.0,57.0,253235.0,1276.0,11250554.0,2237510.0,5028157.0,Europe,2022-3-8
Morocco,1158967,298.0,15894.0,13.0,1134878.0,924.0,8195.0,293.0,30801.0,422.0,11237010.0,298639.0,37627346.0,Africa,2022-3-8
Norway,1136409,7646.0,1548.0,0.0,88952.0,0.0,1045909.0,20.0,206970.0,282.0,9852076.0,1794318.0,5490707.0,Europe,2022-3-8
Bulgaria,1067648,1235.0,35042.0,44.0,788106.0,3716.0,244500.0,577.0,155572.0,5106.0,9031014.0,1315954.0,6862712.0,Europe,2022-3-8
Cuba,1065385,628.0,8487.0,1.0,1053695.0,646.0,3203.0,34.0,94154.0,750.0,12920253.0,1141841.0,11315285.0,North America,2022-3-8
Lebanon,1046173,3145.0,9970.0,20.0,682977.0,0.0,353226.0,186.0,154409.0,1472.0,4795578.0,707798.0,6775346.0,Asia,2022-3-8
Croatia,1041212,2055.0,14815.0,42.0,1001443.0,4491.0,24954.0,125.0,256218.0,3646.0,4468950.0,1099705.0,4063772.0,Europe,2022-3-8
Tunisia,987256,920.0,27486.0,38.0,925164.0,5147.0,34606.0,234.0,82126.0,2286.0,4280200.0,356053.0,12021247.0,Africa,2022-3-8
Nepal,975559,229.0,11921.0,4.0,951394.0,1338.0,12244.0,100.0,32524.0,397.0,5379774.0,179355.0,29995086.0,Asia,2022-3-8
Bolivia,889511,0.0,21372.0,0.0,767166.0,0.0,100973.0,220.0,74537.0,1791.0,2666178.0,223413.0,11933873.0,South America,2022-3-8
Belarus,883217,7283.0,6361.0,13.0,869256.0,7859.0,7600.0,0.0,93519.0,674.0,12299766.0,1302358.0,9444229.0,Europe,2022-3-8
Slovenia,878070,2300.0,6203.0,19.0,788615.0,7513.0,83252.0,110.0,422270.0,2983.0,2557871.0,1230097.0,2079406.0,Europe,2022-3-8
UAE,874607,725.0,2294.0,1.0,818381.0,2391.0,53932.0,0.0,86713.0,227.0,134200602.0,13305390.0,10086183.0,Asia,2022-3-8
Lithuania,862078,5650.0,8252.0,12.0,760516.0,1629.0,93310.0,111.0,324085.0,3102.0,7648609.0,2875381.0,2660033.0,Europe,2022-3-8
Ecuador,819886,1125.0,35160.0,6.0,0.0,0.0,0.0,759.0,45343.0,1944.0,2470170.0,136610.0,18081904.0,South America,2022-3-8
Uruguay,815704,3337.0,6879.0,14.0,771349.0,5716.0,37476.0,153.0,233495.0,1969.0,5615056.0,1607305.0,3493460.0,South America,2022-3-8
Costa Rica,788669,2179.0,7919.0,13.0,639353.0,2095.0,141397.0,133.0,152537.0,1532.0,3635922.0,703227.0,5170341.0,North America,2022-3-8
Azerbaijan,774394,2685.0,9235.0,24.0,734386.0,6558.0,30773.0,0.0,75265.0,898.0,6485357.0,630324.0,10288929.0,Asia,2022-3-8
Guatemala,757588,988.0,16787.0,7.0,692378.0,2651.0,48423.0,5.0,41043.0,909.0,3847377.0,208436.0,18458315.0,North America,2022-3-8
Panama,750760,673.0,8019.0,9.0,731339.0,1550.0,11402.0,83.0,169624.0,1812.0,5461497.0,1233951.0,4426024.0,North America,2022-3-8
Saudi Arabia,739344,1013.0,8984.0,2.0,711556.0,2136.0,18804.0,832.0,20709.0,252.0,40158791.0,1124834.0,35701969.0,Asia,2022-3-8
Sri Lanka,636837,1231.0,15994.0,25.0,597118.0,227.0,23725.0,0.0,29537.0,742.0,6282076.0,291371.0,21560394.0,Asia,2022-3-8
Paraguay,635591,811.0,18199.0,8.0,594908.0,2527.0,22484.0,165.0,87354.0,2501.0,2506725.0,344516.0,7276079.0,South America,2022-3-8
Kuwait,613015,1195.0,2529.0,1.0,591664.0,3580.0,18822.0,90.0,140149.0,578.0,7468718.0,1707514.0,4374030.0,Asia,2022-3-8
Finland,605046,0.0,2277.0,0.0,46000.0,0.0,556769.0,37.0,108923.0,410.0,9794650.0,1763268.0,5554827.0,Europe,2022-3-8
Latvia,585944,6776.0,5108.0,9.0,445154.0,17718.0,135682.0,81.0,316381.0,2758.0,6566544.0,3545616.0,1852018.0,Europe,2022-3-8
